,playerId,name,Rk,WS,Season,Age,Team,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%,TS%,eFG%,Pos
96,1629599.0,Amir Coffey,384.0,0.4,2022-23,25.0,LAC,50.0,9.0,625.0,56.0,145.0,45.0,105.0,11.0,40.0,49.0,63.0,17.0,36.0,53.0,53.0,7.0,5.0,21.0,50.0,172.0,0.386,0.429,0.275,0.778,0.498,0.424,G
97,1628381.0,John Collins,112.0,4.2,2022-23,25.0,ATL,71.0,71.0,2130.0,359.0,707.0,289.0,467.0,70.0,240.0,143.0,178.0,77.0,385.0,462.0,85.0,42.0,73.0,79.0,220.0,931.0,0.508,0.619,0.292,0.803,0.593,0.557,F
98,1628380.0,Zach Collins,215.0,2.2,2022-23,25.0,SAS,63.0,26.0,1441.0,284.0,548.0,229.0,401.0,55.0,147.0,108.0,142.0,116.0,286.0,402.0,180.0,37.0,49.0,129.0,199.0,731.0,0.518,0.571,0.374,0.761,0.599,0.568,C-F
99,201144.0,Mike Conley,67.0,5.5,2022-23,35.0,"MIN,UTA",67.0,66.0,2029.0,261.0,610.0,126.0,259.0,135.0,351.0,141.0,169.0,33.0,149.0,182.0,450.0,73.0,14.0,103.0,139.0,798.0,0.428,0.486,0.385,0.834,0.583,0.539,G
100,1626192.0,Pat Connaughton,191.0,2.5,2022-23,30.0,MIL,61.0,33.0,1443.0,165.0,421.0,56.0,99.0,109.0,322.0,27.0,41.0,50.0,233.0,283.0,77.0,37.0,11.0,33.0,69.0,466.0,0.392,0.566,0.339,0.659,0.531,0.521,G
101,1641645.0,Xavier Cooks,411.0,0.2,2022-23,27.0,WAS,10.0,1.0,126.0,17.0,28.0,17.0,27.0,0.0,1.0,4.0,10.0,16.0,22.0,38.0,6.0,6.0,4.0,8.0,13.0,38.0,0.607,0.63,0.0,0.4,0.586,0.607,F
102,203496.0,Robert Covington,238.0,1.9,2022-23,32.0,LAC,48.0,0.0,779.0,102.0,229.0,48.0,93.0,54.0,136.0,30.0,40.0,31.0,135.0,166.0,57.0,38.0,33.0,32.0,86.0,288.0,0.445,0.516,0.397,0.75,0.584,0.563,F-C
103,1628470.0,Torrey Craig,120.0,4.0,2022-23,32.0,PHO,79.0,60.0,1948.0,228.0,500.0,128.0,247.0,100.0,253.0,32.0,45.0,145.0,281.0,426.0,117.0,50.0,62.0,73.0,179.0,588.0,0.456,0.518,0.395,0.711,0.566,0.556,G-F
104,203109.0,Jae Crowder,303.0,1.2,2022-23,32.0,MIL,18.0,3.0,340.0,45.0,94.0,21.0,39.0,24.0,55.0,10.0,12.0,17.0,52.0,69.0,27.0,12.0,6.0,7.0,27.0,124.0,0.479,0.538,0.436,0.833,0.624,0.606,F
105,1629633.0,Jarrett Culver,471.0,0.0,2022-23,23.0,ATL,10.0,1.0,137.0,17.0,43.0,16.0,31.0,1.0,12.0,9.0,13.0,10.0,28.0,38.0,6.0,6.0,2.0,7.0,14.0,44.0,0.395,0.516,0.083,0.692,0.452,0.407,G
106,1630595.0,Cade Cunningham,523.0,-0.1,2022-23,21.0,DET,12.0,12.0,400.0,93.0,224.0,76.0,163.0,17.0,61.0,36.0,43.0,12.0,62.0,74.0,72.0,10.0,7.0,39.0,34.0,239.0,0.415,0.466,0.279,0.837,0.492,0.453,G
107,203552.0,Seth Curry,255.0,1.8,2022-23,32.0,BRK,61.0,7.0,1211.0,208.0,449.0,114.0,217.0,94.0,232.0,51.0,55.0,13.0,87.0,100.0,99.0,36.0,7.0,51.0,96.0,561.0,0.463,0.525,0.405,0.927,0.593,0.568,G
108,201939.0,Stephen Curry,25.0,7.8,2022-23,34.0,GSW,56.0,56.0,1941.0,559.0,1133.0,286.0,494.0,273.0,639.0,257.0,281.0,39.0,302.0,341.0,352.0,52.0,20.0,179.0,117.0,1648.0,0.493,0.579,0.427,0.915,0.656,0.614,G
109,1630700.0,Dyson Daniels,285.0,1.3,2022-23,19.0,NOP,59.0,11.0,1042.0,87.0,208.0,60.0,122.0,27.0,86.0,26.0,40.0,36.0,152.0,188.0,134.0,43.0,11.0,57.0,99.0,227.0,0.418,0.492,0.314,0.65,0.503,0.483,G
110,203076.0,Anthony Davis,11.0,9.0,2022-23,29.0,LAL,56.0,54.0,1904.0,542.0,962.0,523.0,888.0,19.0,74.0,348.0,444.0,195.0,507.0,702.0,148.0,59.0,114.0,122.0,146.0,1451.0,0.563,0.589,0.257,0.784,0.627,0.573,F-C
111,76526.0,Johnny Davis,531.0,-0.3,2022-23,20.0,WAS,28.0,5.0,423.0,66.0,171.0,49.0,101.0,17.0,70.0,14.0,27.0,10.0,55.0,65.0,28.0,10.0,8.0,17.0,48.0,163.0,0.386,0.485,0.243,0.519,0.446,0.436,G
112,1629056.0,Terence Davis,323.0,0.9,2022-23,25.0,SAC,64.0,5.0,841.0,154.0,364.0,65.0,121.0,89.0,243.0,34.0,43.0,20.0,119.0,139.0,67.0,43.0,12.0,53.0,104.0,431.0,0.423,0.537,0.366,0.791,0.563,0.545,G
113,1631120.0,JD Davison,457.0,0.1,2022-23,20.0,BOS,12.0,0.0,66.0,8.0,19.0,6.0,12.0,2.0,7.0,1.0,2.0,2.0,7.0,9.0,11.0,2.0,2.0,4.0,5.0,19.0,0.421,0.5,0.286,0.5,0.478,0.474,G
114,1630620.0,Darius Days,456.0,0.1,2022-23,23.0,HOU,4.0,0.0,25.0,5.0,12.0,2.0,2.0,3.0,10.0,2.0,2.0,1.0,5.0,6.0,1.0,0.0,1.0,0.0,2.0,15.0,0.417,1.0,0.3,1.0,0.582,0.542,F
115,201942.0,DeMar DeRozan,16.0,8.5,2022-23,33.0,CHI,74.0,74.0,2682.0,657.0,1303.0,611.0,1161.0,46.0,142.0,456.0,523.0,34.0,309.0,343.0,377.0,83.0,36.0,153.0,186.0,1816.0,0.504,0.526,0.324,0.872,0.592,0.522,G-F
116,203473.0,Dewayne Dedmon,315.0,1.0,2022-23,33.0,"MIA,PHI",38.0,1.0,426.0,77.0,151.0,65.0,112.0,12.0,39.0,33.0,49.0,34.0,100.0,134.0,26.0,9.0,19.0,25.0,75.0,199.0,0.51,0.58,0.308,0.673,0.577,0.55,C
117,203521.0,Matthew Dellavedova,448.0,0.1,2022-23,32.0,SAC,32.0,0.0,213.0,17.0,50.0,8.0,23.0,9.0,27.0,4.0,7.0,1.0,12.0,13.0,41.0,7.0,0.0,10.0,20.0,47.0,0.34,0.348,0.333,0.571,0.443,0.43,G
118,1628978.0,Donte DiVincenzo,116.0,4.2,2022-23,26.0,GSW,72.0,36.0,1894.0,235.0,540.0,85.0,162.0,150.0,378.0,58.0,71.0,80.0,245.0,325.0,252.0,97.0,10.0,112.0,133.0,678.0,0.435,0.525,0.397,0.817,0.593,0.574,G
119,1631217.0,Moussa Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1629603.0,Mamadi Diakite,424.0,0.2,2022-23,26.0,CLE,22.0,2.0,176.0,24.0,50.0,17.0,29.0,7.0,21.0,2.0,2.0,8.0,22.0,30.0,8.0,4.0,9.0,12.0,26.0,57.0,0.48,0.586,0.333,1.0,0.56,0.55,F
121,1628977.0,Hamidou Diallo,289.0,1.3,2022-23,24.0,DET,56.0,0.0,996.0,215.0,375.0,210.0,354.0,5.0,21.0,87.0,148.0,57.0,137.0,194.0,55.0,53.0,16.0,71.0,124.0,522.0,0.573,0.593,0.238,0.588,0.593,0.58,G
122,203476.0,Gorgui Dieng,482.0,0.0,2022-23,33.0,SAS,31.0,1.0,358.0,45.0,117.0,24.0,42.0,21.0,75.0,10.0,13.0,27.0,80.0,107.0,53.0,4.0,14.0,32.0,57.0,121.0,0.385,0.571,0.28,0.769,0.493,0.474,C
123,1631172.0,Ousmane Dieng,380.0,0.4,2022-23,19.0,OKC,39.0,1.0,569.0,76.0,181.0,50.0,83.0,26.0,98.0,15.0,23.0,19.0,86.0,105.0,46.0,14.0,7.0,26.0,42.0,193.0,0.42,0.602,0.265,0.652,0.505,0.492,F
124,203915.0,Spencer Dinwiddie,51.0,6.3,2022-23,29.0,"BRK,DAL",79.0,79.0,2725.0,460.0,1050.0,279.0,560.0,181.0,490.0,268.0,330.0,28.0,242.0,270.0,515.0,67.0,24.0,145.0,187.0,1369.0,0.438,0.498,0.369,0.812,0.573,0.524,G
125,1629029.0,Luka Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,1628416.0,Tyler Dorsey,461.0,0.1,2022-23,26.0,DAL,3.0,0.0,8.0,4.0,5.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.8,1.0,0.5,,0.9,0.9,G
127,1629652.0,Luguentz Dort,161.0,2.9,2022-23,23.0,OKC,74.0,73.0,2272.0,339.0,873.0,204.0,464.0,135.0,409.0,200.0,259.0,128.0,216.0,344.0,154.0,75.0,23.0,92.0,243.0,1013.0,0.388,0.44,0.33,0.772,0.513,0.466,G
128,1630245.0,Ayo Dosunmu,162.0,2.9,2022-23,23.0,CHI,80.0,51.0,2098.0,281.0,570.0,222.0,381.0,59.0,189.0,66.0,82.0,45.0,175.0,220.0,206.0,62.0,26.0,99.0,182.0,687.0,0.493,0.583,0.312,0.805,0.567,0.545,G
129,1629653.0,Devon Dotson,501.0,0.0,2022-23,23.0,WAS,6.0,0.0,53.0,1.0,10.0,0.0,6.0,1.0,4.0,0.0,0.0,6.0,4.0,10.0,8.0,5.0,0.0,3.0,9.0,3.0,0.1,0.0,0.25,,0.15,0.15,G
130,1630288.0,Jeff Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,1628408.0,PJ Dozier,526.0,-0.2,2022-23,26.0,SAC,16.0,0.0,79.0,10.0,33.0,8.0,17.0,2.0,16.0,0.0,0.0,1.0,13.0,14.0,10.0,6.0,1.0,5.0,7.0,22.0,0.303,0.471,0.125,,0.333,0.333,G
132,201609.0,Goran Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,203083.0,Andre Drummond,169.0,2.8,2022-23,29.0,CHI,67.0,0.0,849.0,166.0,274.0,166.0,271.0,0.0,3.0,67.0,125.0,138.0,306.0,444.0,33.0,45.0,27.0,75.0,117.0,399.0,0.606,0.613,0.0,0.536,0.606,0.606,C
134,1630537.0,Chris Duarte,507.0,0.0,2022-23,25.0,IND,46.0,12.0,897.0,123.0,333.0,68.0,159.0,55.0,174.0,61.0,72.0,19.0,96.0,115.0,64.0,25.0,9.0,41.0,65.0,362.0,0.369,0.428,0.316,0.847,0.496,0.452,G
135,1630561.0,David Duke Jr.,508.0,-0.1,2022-23,23.0,BRK,23.0,0.0,228.0,36.0,78.0,35.0,66.0,1.0,12.0,12.0,17.0,11.0,18.0,29.0,21.0,10.0,1.0,18.0,31.0,85.0,0.462,0.53,0.083,0.706,0.497,0.468,G
136,1627739.0,Kris Dunn,237.0,1.9,2022-23,28.0,UTA,22.0,3.0,568.0,116.0,216.0,99.0,180.0,17.0,36.0,41.0,53.0,9.0,91.0,100.0,124.0,25.0,10.0,35.0,58.0,290.0,0.537,0.55,0.472,0.774,0.606,0.576,G
137,201142.0,Kevin Durant,41.0,6.8,2022-23,34.0,"BRK,PHO",47.0,47.0,1672.0,483.0,862.0,390.0,632.0,93.0,230.0,307.0,334.0,17.0,296.0,313.0,235.0,34.0,67.0,156.0,99.0,1366.0,0.56,0.617,0.404,0.919,0.677,0.614,F-G
138,1631105.0,Jalen Duren,98.0,4.5,2022-23,19.0,DET,67.0,31.0,1670.0,258.0,398.0,258.0,396.0,0.0,2.0,96.0,157.0,229.0,366.0,595.0,75.0,44.0,59.0,92.0,182.0,612.0,0.648,0.652,0.0,0.611,0.655,0.648,C
139,1631106.0,Tari Eason,186.0,2.6,2022-23,21.0,HOU,82.0,5.0,1767.0,296.0,660.0,237.0,488.0,59.0,172.0,109.0,145.0,195.0,301.0,496.0,88.0,96.0,47.0,101.0,189.0,760.0,0.448,0.486,0.343,0.752,0.525,0.493,F
140,1630162.0,Anthony Edwards,125.0,3.8,2022-23,21.0,MIN,79.0,79.0,2842.0,707.0,1541.0,494.0,963.0,213.0,578.0,319.0,422.0,47.0,411.0,458.0,350.0,125.0,58.0,259.0,186.0,1946.0,0.459,0.513,0.369,0.756,0.564,0.528,G
141,1630556.0,Kessler Edwards,390.0,0.4,2022-23,22.0,"BRK,SAC",36.0,4.0,385.0,36.0,93.0,19.0,38.0,17.0,55.0,11.0,15.0,23.0,38.0,61.0,23.0,14.0,6.0,13.0,40.0,100.0,0.387,0.5,0.309,0.733,0.502,0.478,F
142,1631165.0,Keon Ellis,413.0,0.2,2022-23,23.0,SAC,16.0,0.0,71.0,7.0,16.0,1.0,4.0,6.0,12.0,4.0,7.0,4.0,4.0,8.0,6.0,5.0,1.0,1.0,10.0,24.0,0.438,0.25,0.5,0.571,0.629,0.625,G
143,203954.0,Joel Embiid,4.0,12.3,2022-23,28.0,PHI,66.0,66.0,2284.0,728.0,1328.0,662.0,1128.0,66.0,200.0,661.0,771.0,113.0,557.0,670.0,274.0,66.0,112.0,226.0,205.0,2183.0,0.548,0.587,0.33,0.857,0.655,0.573,C
144,1629234.0,Drew Eubanks,101.0,4.4,2022-23,25.0,POR,78.0,28.0,1584.0,214.0,334.0,207.0,316.0,7.0,18.0,83.0,125.0,132.0,286.0,418.0,103.0,40.0,102.0,67.0,169.0,518.0,0.641,0.655,0.389,0.664,0.666,0.651,F
145,1628981.0,Bruno Fernando,328.0,0.9,2022-23,24.0,"ATL,HOU",39.0,4.0,405.0,59.0,112.0,59.0,108.0,0.0,4.0,35.0,50.0,54.0,83.0,137.0,31.0,6.0,34.0,25.0,74.0,153.0,0.527,0.546,0.0,0.7,0.571,0.527,F
146,1627827.0,Dorian Finney-Smith,224.0,2.1,2022-23,29.0,"BRK,DAL",66.0,66.0,2009.0,196.0,501.0,82.0,163.0,114.0,338.0,45.0,59.0,114.0,202.0,316.0,100.0,55.0,36.0,62.0,144.0,551.0,0.391,0.503,0.337,0.763,0.523,0.505,F
147,1630201.0,Malachi Flynn,374.0,0.5,2022-23,24.0,TOR,53.0,2.0,691.0,87.0,242.0,40.0,109.0,47.0,133.0,25.0,33.0,15.0,61.0,76.0,70.0,21.0,4.0,25.0,65.0,246.0,0.36,0.367,0.353,0.758,0.479,0.457,G
148,1631323.0,Simone Fontecchio,512.0,-0.1,2022-23,27.0,UTA,52.0,6.0,766.0,115.0,312.0,52.0,121.0,63.0,191.0,35.0,44.0,31.0,55.0,86.0,42.0,15.0,8.0,39.0,62.0,328.0,0.369,0.43,0.33,0.795,0.495,0.47,F
149,1627854.0,Bryn Forbes,485.0,0.0,2022-23,29.0,MIN,25.0,0.0,268.0,30.0,83.0,16.0,37.0,14.0,46.0,15.0,15.0,4.0,11.0,15.0,17.0,7.0,2.0,12.0,22.0,89.0,0.361,0.432,0.304,1.0,0.497,0.446,G
150,1630235.0,Trent Forrest,511.0,-0.1,2022-23,24.0,ATL,23.0,3.0,277.0,25.0,60.0,25.0,58.0,0.0,2.0,2.0,3.0,5.0,32.0,37.0,38.0,7.0,2.0,15.0,17.0,52.0,0.417,0.431,0.0,0.667,0.424,0.417,G
151,1630701.0,Michael Foster Jr.,486.0,0.0,2022-23,20.0,PHI,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,F
152,203095.0,Evan Fournier,449.0,0.1,2022-23,30.0,NYK,27.0,7.0,459.0,56.0,166.0,21.0,52.0,35.0,114.0,18.0,21.0,4.0,45.0,49.0,36.0,16.0,3.0,22.0,46.0,165.0,0.337,0.404,0.307,0.857,0.471,0.443,G-F
153,1628368.0,De'Aaron Fox,35.0,7.4,2022-23,25.0,SAC,73.0,73.0,2435.0,682.0,1331.0,563.0,964.0,119.0,367.0,343.0,440.0,40.0,266.0,306.0,447.0,83.0,23.0,181.0,172.0,1826.0,0.512,0.584,0.324,0.78,0.599,0.557,G
154,1628365.0,Markelle Fultz,131.0,3.7,2022-23,24.0,ORL,60.0,60.0,1778.0,349.0,679.0,322.0,592.0,27.0,87.0,112.0,143.0,69.0,165.0,234.0,341.0,87.0,26.0,139.0,131.0,837.0,0.514,0.544,0.31,0.783,0.564,0.534,G
155,1629117.0,Wenyen Gabriel,172.0,2.8,2022-23,25.0,LAL,68.0,2.0,1024.0,155.0,260.0,145.0,224.0,10.0,36.0,52.0,84.0,116.0,170.0,286.0,36.0,26.0,35.0,46.0,144.0,372.0,0.596,0.647,0.278,0.619,0.626,0.615,F
156,1629655.0,Daniel Gafford,55.0,6.1,2022-23,24.0,WAS,78.0,47.0,1604.0,289.0,395.0,289.0,395.0,0.0,0.0,127.0,187.0,163.0,270.0,433.0,84.0,33.0,99.0,85.0,187.0,705.0,0.732,0.732,,0.679,0.739,0.732,F
157,201568.0,Danilo Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,1629636.0,Darius Garland,30.0,7.6,2022-23,23.0,CLE,69.0,69.0,2447.0,522.0,1129.0,353.0,717.0,169.0,412.0,277.0,321.0,28.0,157.0,185.0,538.0,85.0,9.0,199.0,148.0,1490.0,0.462,0.492,0.41,0.863,0.587,0.537,G
159,1630586.0,Usman Garuba,246.0,1.8,2022-23,20.0,HOU,75.0,1.0,970.0,86.0,177.0,62.0,118.0,24.0,59.0,29.0,47.0,120.0,187.0,307.0,64.0,44.0,29.0,47.0,135.0,225.0,0.486,0.525,0.407,0.617,0.569,0.554,F
160,1630568.0,Luka Garza,313.0,1.1,2022-23,24.0,MIN,28.0,0.0,243.0,63.0,116.0,49.0,77.0,14.0,39.0,41.0,52.0,33.0,30.0,63.0,18.0,3.0,2.0,14.0,43.0,181.0,0.543,0.636,0.359,0.788,0.652,0.603,F-C
161,200752.0,Rudy Gay,399.0,0.3,2022-23,36.0,UTA,56.0,0.0,816.0,109.0,287.0,76.0,157.0,33.0,130.0,42.0,49.0,33.0,130.0,163.0,57.0,19.0,18.0,37.0,68.0,293.0,0.38,0.484,0.254,0.857,0.475,0.437,F
162,202331.0,Paul George,92.0,4.6,2022-23,32.0,LAC,56.0,56.0,1939.0,459.0,1004.0,301.0,578.0,158.0,426.0,256.0,294.0,45.0,297.0,342.0,288.0,83.0,20.0,176.0,159.0,1332.0,0.457,0.521,0.371,0.871,0.588,0.536,F
163,201959.0,Taj Gibson,334.0,0.8,2022-23,37.0,WAS,49.0,2.0,480.0,65.0,125.0,57.0,101.0,8.0,24.0,30.0,42.0,32.0,61.0,93.0,34.0,15.0,12.0,26.0,84.0,168.0,0.52,0.564,0.333,0.714,0.585,0.552,F-C
164,1630581.0,Josh Giddey,121.0,4.0,2022-23,20.0,OKC,76.0,76.0,2367.0,539.0,1118.0,463.0,884.0,76.0,234.0,106.0,145.0,148.0,451.0,599.0,469.0,57.0,31.0,211.0,143.0,1260.0,0.482,0.524,0.325,0.731,0.533,0.516,G
165,1628983.0,Shai Gilgeous-Alexander,5.0,11.4,2022-23,24.0,OKC,68.0,68.0,2416.0,704.0,1381.0,646.0,1213.0,58.0,168.0,669.0,739.0,59.0,270.0,329.0,371.0,112.0,65.0,192.0,192.0,2135.0,0.51,0.533,0.345,0.905,0.626,0.531,G
166,1630264.0,Anthony Gill,287.0,1.3,2022-23,30.0,WAS,59.0,8.0,624.0,71.0,132.0,67.0,103.0,4.0,29.0,49.0,67.0,37.0,62.0,99.0,34.0,7.0,12.0,15.0,70.0,195.0,0.538,0.65,0.138,0.731,0.604,0.553,F
167,1631221.0,Collin Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,203497.0,Rudy Gobert,24.0,7.8,2022-23,30.0,MIN,70.0,70.0,2148.0,360.0,546.0,360.0,543.0,0.0,3.0,219.0,340.0,231.0,583.0,814.0,87.0,56.0,95.0,122.0,210.0,939.0,0.659,0.663,0.0,0.644,0.675,0.659,C
169,1630692.0,Jordan Goodwin,212.0,2.2,2022-23,24.0,WAS,62.0,7.0,1106.0,158.0,353.0,120.0,235.0,38.0,118.0,53.0,69.0,57.0,148.0,205.0,168.0,58.0,26.0,57.0,95.0,407.0,0.448,0.511,0.322,0.768,0.531,0.501,G
170,203932.0,Aaron Gordon,42.0,6.8,2022-23,27.0,DEN,68.0,68.0,2055.0,429.0,761.0,369.0,588.0,60.0,173.0,191.0,314.0,164.0,282.0,446.0,203.0,54.0,51.0,98.0,129.0,1109.0,0.564,0.628,0.347,0.608,0.617,0.603,F
171,201569.0,Eric Gordon,206.0,2.3,2022-23,34.0,"HOU,LAC",69.0,58.0,1965.0,291.0,653.0,159.0,297.0,132.0,356.0,142.0,173.0,16.0,118.0,134.0,183.0,43.0,25.0,104.0,78.0,856.0,0.446,0.535,0.371,0.821,0.587,0.547,G-F
172,1628984.0,Devonte' Graham,194.0,2.5,2022-23,27.0,"NOP,SAS",73.0,8.0,1338.0,161.0,431.0,42.0,93.0,119.0,338.0,98.0,131.0,19.0,103.0,122.0,196.0,45.0,16.0,53.0,79.0,539.0,0.374,0.452,0.352,0.748,0.552,0.512,G
173,203924.0,Jerami Grant,119.0,4.1,2022-23,28.0,POR,63.0,63.0,2246.0,434.0,913.0,290.0,554.0,144.0,359.0,278.0,342.0,53.0,230.0,283.0,150.0,51.0,53.0,116.0,152.0,1290.0,0.475,0.523,0.401,0.813,0.606,0.554,F
174,1631260.0,AJ Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,201980.0,Danny Green,426.0,0.2,2022-23,35.0,"CLE,MEM",11.0,0.0,138.0,22.0,49.0,6.0,12.0,16.0,37.0,1.0,1.0,3.0,11.0,14.0,6.0,6.0,3.0,10.0,16.0,61.0,0.449,0.5,0.432,1.0,0.617,0.612,G-F
176,203110.0,Draymond Green,88.0,4.7,2022-23,32.0,GSW,73.0,73.0,2297.0,250.0,474.0,210.0,343.0,40.0,131.0,77.0,108.0,66.0,459.0,525.0,500.0,74.0,60.0,204.0,229.0,617.0,0.527,0.612,0.305,0.713,0.592,0.57,F
177,203210.0,JaMychal Green,218.0,2.2,2022-23,32.0,GSW,57.0,1.0,797.0,136.0,252.0,94.0,141.0,42.0,111.0,52.0,67.0,72.0,133.0,205.0,51.0,25.0,23.0,52.0,105.0,366.0,0.54,0.667,0.378,0.776,0.65,0.623,F
178,1630224.0,Jalen Green,245.0,1.8,2022-23,20.0,HOU,76.0,76.0,2602.0,566.0,1359.0,379.0,805.0,187.0,554.0,364.0,463.0,43.0,241.0,284.0,281.0,59.0,18.0,200.0,131.0,1683.0,0.416,0.471,0.338,0.786,0.538,0.485,G
179,1629750.0,Javonte Green,275.0,1.4,2022-23,29.0,CHI,32.0,1.0,480.0,61.0,108.0,48.0,73.0,13.0,35.0,30.0,45.0,27.0,61.0,88.0,23.0,24.0,21.0,20.0,52.0,165.0,0.565,0.658,0.371,0.667,0.646,0.625,F
180,201145.0,Jeff Green,263.0,1.7,2022-23,36.0,DEN,56.0,4.0,1091.0,160.0,328.0,130.0,224.0,30.0,104.0,87.0,117.0,38.0,106.0,144.0,69.0,18.0,17.0,46.0,99.0,437.0,0.488,0.58,0.288,0.744,0.576,0.534,F
181,1630182.0,Josh Green,183.0,2.6,2022-23,22.0,DAL,60.0,21.0,1539.0,205.0,382.0,137.0,213.0,68.0,169.0,68.0,94.0,55.0,127.0,182.0,103.0,42.0,5.0,72.0,156.0,546.0,0.537,0.643,0.402,0.723,0.645,0.626,G-F
182,1631100.0,AJ Griffin,219.0,2.2,2022-23,19.0,ATL,72.0,12.0,1401.0,248.0,533.0,147.0,274.0,101.0,259.0,42.0,47.0,37.0,116.0,153.0,73.0,42.0,12.0,42.0,87.0,639.0,0.465,0.536,0.39,0.894,0.577,0.56,F
183,201933.0,Blake Griffin,248.0,1.8,2022-23,33.0,BOS,41.0,16.0,569.0,63.0,130.0,40.0,64.0,23.0,66.0,21.0,32.0,47.0,108.0,155.0,61.0,14.0,9.0,22.0,75.0,170.0,0.485,0.625,0.348,0.656,0.59,0.573,F-C
184,1629656.0,Quentin Grimes,87.0,4.8,2022-23,22.0,NYK,71.0,66.0,2121.0,282.0,602.0,125.0,195.0,157.0,407.0,78.0,98.0,49.0,180.0,229.0,150.0,47.0,26.0,69.0,177.0,799.0,0.468,0.641,0.386,0.796,0.619,0.599,G
185,1629060.0,Rui Hachimura,247.0,1.8,2022-23,24.0,"LAL,WAS",63.0,9.0,1466.0,284.0,584.0,233.0,424.0,51.0,160.0,88.0,119.0,53.0,230.0,283.0,58.0,19.0,26.0,53.0,72.0,707.0,0.486,0.55,0.319,0.739,0.556,0.53,F
186,1630169.0,Tyrese Haliburton,28.0,7.6,2022-23,22.0,IND,56.0,56.0,1883.0,412.0,841.0,251.0,439.0,161.0,402.0,175.0,201.0,33.0,172.0,205.0,585.0,91.0,25.0,141.0,69.0,1160.0,0.49,0.572,0.4,0.871,0.624,0.586,G
187,1631160.0,Jordan Hall,519.0,-0.1,2022-23,21.0,SAS,9.0,0.0,83.0,9.0,28.0,6.0,13.0,3.0,15.0,7.0,9.0,3.0,9.0,12.0,11.0,1.0,0.0,7.0,6.0,28.0,0.321,0.462,0.2,0.778,0.438,0.375,G-F
188,1630181.0,R.J. Hampton,354.0,0.7,2022-23,21.0,"DET,ORL",47.0,3.0,750.0,102.0,237.0,61.0,121.0,41.0,116.0,57.0,76.0,18.0,69.0,87.0,54.0,27.0,9.0,42.0,51.0,302.0,0.43,0.504,0.353,0.75,0.558,0.517,G
189,203501.0,Tim Hardaway Jr.,207.0,2.3,2022-23,30.0,DAL,71.0,45.0,2152.0,340.0,847.0,128.0,297.0,212.0,550.0,127.0,165.0,21.0,230.0,251.0,129.0,49.0,12.0,60.0,120.0,1019.0,0.401,0.431,0.385,0.77,0.554,0.527,G
190,201935.0,James Harden,18.0,8.4,2022-23,33.0,PHI,58.0,58.0,2135.0,371.0,842.0,210.0,424.0,161.0,418.0,313.0,361.0,40.0,314.0,354.0,618.0,71.0,31.0,195.0,112.0,1216.0,0.441,0.495,0.385,0.867,0.607,0.536,G
191,1630702.0,Jaden Hardy,345.0,0.7,2022-23,20.0,DAL,48.0,5.0,708.0,146.0,333.0,83.0,177.0,63.0,156.0,65.0,79.0,11.0,78.0,89.0,65.0,17.0,7.0,46.0,64.0,420.0,0.438,0.469,0.404,0.823,0.571,0.533,G
192,1631199.0,Ron Harper Jr.,428.0,0.2,2022-23,22.0,TOR,9.0,0.0,48.0,8.0,16.0,5.0,7.0,3.0,9.0,1.0,1.0,3.0,4.0,7.0,4.0,0.0,1.0,0.0,3.0,20.0,0.5,0.714,0.333,1.0,0.608,0.594,G-F
193,1626149.0,Montrezl Harrell,220.0,2.2,2022-23,29.0,PHI,57.0,7.0,681.0,125.0,209.0,125.0,203.0,0.0,6.0,70.0,101.0,67.0,92.0,159.0,33.0,17.0,25.0,35.0,75.0,320.0,0.598,0.616,0.0,0.693,0.631,0.598,F-C
194,203914.0,Gary Harris,204.0,2.3,2022-23,28.0,ORL,48.0,42.0,1184.0,138.0,307.0,44.0,89.0,94.0,218.0,27.0,30.0,21.0,77.0,98.0,59.0,45.0,12.0,28.0,93.0,397.0,0.45,0.494,0.431,0.9,0.62,0.603,G
195,203925.0,Joe Harris,181.0,2.6,2022-23,31.0,BRK,74.0,33.0,1527.0,201.0,440.0,59.0,107.0,142.0,333.0,18.0,28.0,23.0,141.0,164.0,101.0,34.0,13.0,41.0,140.0,562.0,0.457,0.551,0.426,0.643,0.621,0.618,G
